League	Year	GameDate	GameID	BoxScoreURL	PlayByPlayURL	HomeNameFull	HomeName3	AwayNameFull	AwayName3	HaveBoxScore	HavePlayByPlay	AnalyzedPlayByPlay
NBA	2011-2012	2012-01-18	20120118PHXNYK	http://www.nba.com/games/20120118/PHXNYK/boxscore.html	http://www.nba.com/games/20120118/PHXNYK/gameinfo.html	New York Knicks	NYK	Phoenix Suns	PHX	NULL	2012-01-18 23:49:19	2012-01-18 23:52:17
NBA	2011-2012	2012-01-18	20120118PORATL	http://www.nba.com/games/20120118/PORATL/boxscore.html	http://www.nba.com/games/20120118/PORATL/gameinfo.html	Atlanta Hawks	ATL	Portland Trailblazers	POR	NULL	2012-01-22 16:58:00	2012-01-22 17:27:38
NBA	2011-2012	2012-01-18	20120118SASORL	http://www.nba.com/games/20120118/SASORL/boxscore.html	http://www.nba.com/games/20120118/SASORL/gameinfo.html	Orlando Magic	ORL	San Antonio Spurs	SAS	NULL	2012-01-18 23:49:22	2012-01-18 23:53:31
NBA	2011-2012	2012-01-18	20120118TORBOS	http://www.nba.com/games/20120118/TORBOS/boxscore.html	http://www.nba.com/games/20120118/TORBOS/gameinfo.html	Boston Celtics	BOS	Toronto Raptors	TOR	NULL	2012-01-22 16:58:03	2012-01-22 17:35:55
NBA	2011-2012	2012-01-19	20120119DALUTA	http://www.nba.com/games/20120119/DALUTA/boxscore.html	http://www.nba.com/games/20120119/DALUTA/gameinfo.html	Utah Jazz	UTA	Dallas Maverics	DAL	NULL	2012-01-20 09:22:40	2012-01-20 09:22:52
NBA	2011-2012	2012-01-19	20120119LALMIA	http://www.nba.com/games/20120119/LALMIA/boxscore.html	http://www.nba.com/games/20120119/LALMIA/gameinfo.html	Miami Heat	MIA	Los Angeles Lakers	LAL	NULL	2012-01-20 09:22:41	2012-01-20 09:23:07
NBA	2011-2012	2012-01-19	20120119NOHHOU	http://www.nba.com/games/20120119/NOHHOU/boxscore.html	http://www.nba.com/games/20120119/NOHHOU/gameinfo.html	Houston Rockets	HOU	New Orleans Hornets	NOH	NULL	2012-01-20 09:22:43	2012-01-20 09:23:30
NBA	2011-2012	2012-01-20	20120120ATLPHI	http://www.nba.com/games/20120120/ATLPHI/boxscore.html	http://www.nba.com/games/20120120/ATLPHI/gameinfo.html	Philadelphia 76ers	PHI	Atlanta Hawks	ATL	NULL	2012-01-20 23:37:14	2012-01-20 23:40:16
NBA	2011-2012	2012-01-20	20120120CHICLE	http://www.nba.com/games/20120120/CHICLE/boxscore.html	http://www.nba.com/games/20120120/CHICLE/gameinfo.html	Cleveland Cavaliers	CLE	Chicago Bulls	CHI	NULL	2012-01-20 23:37:17	2012-01-20 23:42:16
NBA	2011-2012	2012-01-20	20120120DENWAS	http://www.nba.com/games/20120120/DENWAS/boxscore.html	http://www.nba.com/games/20120120/DENWAS/gameinfo.html	Washington Wizards	WAS	Denver Nuggets	DEN	NULL	2012-01-20 23:37:19	2012-01-20 23:42:46
NBA	2011-2012	2012-01-20	20120120INDGSW	http://www.nba.com/games/20120120/INDGSW/boxscore.html	http://www.nba.com/games/20120120/INDGSW/gameinfo.html	Golden State Warriors	GSW	Indianapolis Pacers	IND	NULL	2012-01-22 16:23:11	2012-01-22 16:26:06
NBA	2011-2012	2012-01-20	20120120LALORL	http://www.nba.com/games/20120120/LALORL/boxscore.html	http://www.nba.com/games/20120120/LALORL/gameinfo.html	Orlando Magic	ORL	Los Angeles Lakers	LAL	NULL	2012-01-22 16:23:12	2012-01-22 16:33:40
NBA	2011-2012	2012-01-20	20120120MEMDET	http://www.nba.com/games/20120120/MEMDET/boxscore.html	http://www.nba.com/games/20120120/MEMDET/gameinfo.html	Detroit Pistons	DET	Memphis Grizzlies	MEM	NULL	2012-01-20 23:37:28	2012-01-20 23:44:41
NBA	2011-2012	2012-01-20	20120120MILNYK	http://www.nba.com/games/20120120/MILNYK/boxscore.html	http://www.nba.com/games/20120120/MILNYK/gameinfo.html	New York Knicks	NYK	Milwaukee Bucks	MIL	NULL	2012-01-20 23:37:30	2012-01-20 23:46:42
NBA	2011-2012	2012-01-20	20120120MINLAC	http://www.nba.com/games/20120120/MINLAC/boxscore.html	http://www.nba.com/games/20120120/MINLAC/gameinfo.html	Los Angeles Clippers	LAC	Minnesota Timberwolves	MIN	NULL	2012-01-22 16:23:14	2012-01-22 16:34:08
NBA	2011-2012	2012-01-20	20120120PHXBOS	http://www.nba.com/games/20120120/PHXBOS/boxscore.html	http://www.nba.com/games/20120120/PHXBOS/gameinfo.html	Boston Celtics	BOS	Phoenix Suns	PHX	NULL	2012-01-20 23:37:34	2012-01-20 23:46:45
NBA	2011-2012	2012-01-20	20120120PORTOR	http://www.nba.com/games/20120120/PORTOR/boxscore.html	http://www.nba.com/games/20120120/PORTOR/gameinfo.html	Toronto Raptors	TOR	Portland Trailblazers	POR	NULL	2012-01-22 16:23:16	2012-01-22 16:45:43
NBA	2011-2012	2012-01-20	20120120SACSAS	http://www.nba.com/games/20120120/SACSAS/boxscore.html	http://www.nba.com/games/20120120/SACSAS/gameinfo.html	San Antonio Spurs	SAS	Sacramento Kings	SAC	NULL	2012-01-20 23:37:42	2012-01-20 23:47:17
NBA	2011-2012	2012-01-21	20120121CHACHI	http://www.nba.com/games/20120121/CHACHI/boxscore.html	http://www.nba.com/games/20120121/CHACHI/gameinfo.html	Chicago Bulls	CHI	Charlotte Bobcats	CHA	NULL	2012-01-21 23:09:57	2012-01-21 23:10:51
NBA	2011-2012	2012-01-21	20120121CLEATL	http://www.nba.com/games/20120121/CLEATL/boxscore.html	http://www.nba.com/games/20120121/CLEATL/gameinfo.html	Atlanta Hawks	ATL	Cleveland Cavaliers	CLE	NULL	2012-01-22 16:46:32	2012-01-22 16:52:04
NBA	2011-2012	2012-01-21	20120121DALNOH	http://www.nba.com/games/20120121/DALNOH/boxscore.html	http://www.nba.com/games/20120121/DALNOH/gameinfo.html	New Orleans Hornets	NOH	Dallas Maverics	DAL	NULL	2012-01-21 23:10:00	2012-01-21 23:12:44
NBA	2011-2012	2012-01-21	20120121DENNYK	http://www.nba.com/games/20120121/DENNYK/boxscore.html	http://www.nba.com/games/20120121/DENNYK/gameinfo.html	New York Knicks	NYK	Denver Nuggets	DEN	NULL	2012-01-21 23:10:02	2012-01-21 23:13:20
NBA	2011-2012	2012-01-21	20120121MINUTA	http://www.nba.com/games/20120121/MINUTA/boxscore.html	http://www.nba.com/games/20120121/MINUTA/gameinfo.html	Utah Jazz	UTA	Minnesota Timberwolves	MIN	NULL	2012-01-21 23:26:49	2012-01-21 23:27:09
NBA	2011-2012	2012-01-21	20120121OKCNJN	http://www.nba.com/games/20120121/OKCNJN/boxscore.html	http://www.nba.com/games/20120121/OKCNJN/gameinfo.html	New Jersey Nets	NJN	Oklahoma City Thunder	OKC	NULL	NULL	NULL
NBA	2011-2012	2012-01-21	20120121PHIMIA	http://www.nba.com/games/20120121/PHIMIA/boxscore.html	http://www.nba.com/games/20120121/PHIMIA/gameinfo.html	Miami Heat	MIA	Philadelphia 76ers	PHI	NULL	2012-01-21 23:10:06	2012-01-21 23:13:34
NBA	2011-2012	2012-01-21	20120121PORDET	http://www.nba.com/games/20120121/PORDET/boxscore.html	http://www.nba.com/games/20120121/PORDET/gameinfo.html	Detroit Pistons	DET	Portland Trailblazers	POR	NULL	2012-01-21 23:10:07	2012-01-21 23:18:12
NBA	2011-2012	2012-01-21	20120121SACMEM	http://www.nba.com/games/20120121/SACMEM/boxscore.html	http://www.nba.com/games/20120121/SACMEM/gameinfo.html	Memphis Grizzlies	MEM	Sacramento Kings	SAC	NULL	2012-01-21 23:10:09	2012-01-21 23:23:18
NBA	2011-2012	2012-01-21	20120121SASHOU	http://www.nba.com/games/20120121/SASHOU/boxscore.html	http://www.nba.com/games/20120121/SASHOU/gameinfo.html	Houston Rockets	HOU	San Antonio Spurs	SAS	NULL	2012-01-21 23:10:10	2012-01-21 23:16:58
NBA	2011-2012	2012-01-22	20120122BOSWAS	http://www.nba.com/games/20120122/BOSWAS/boxscore.html	http://www.nba.com/games/20120122/BOSWAS/gameinfo.html	Washington Wizards	WAS	Boston Celtics	BOS	NULL	2012-01-22 22:06:47	2012-01-22 23:41:33
NBA	2011-2012	2012-01-22	20120122CHANJN	http://www.nba.com/games/20120122/CHANJN/boxscore.html	http://www.nba.com/games/20120122/CHANJN/gameinfo.html	New Jersey Nets	NJN	Charlotte Bobcats	CHA	NULL	NULL	NULL
NBA	2011-2012	2012-01-22	20120122INDLAL	http://www.nba.com/games/20120122/INDLAL/boxscore.html	http://www.nba.com/games/20120122/INDLAL/gameinfo.html	Los Angeles Lakers	LAL	Indianapolis Pacers	IND	NULL	2012-01-24 11:57:13	2012-01-24 11:57:33
NBA	2011-2012	2012-01-22	20120122MILMIA	http://www.nba.com/games/20120122/MILMIA/boxscore.html	http://www.nba.com/games/20120122/MILMIA/gameinfo.html	Miami Heat	MIA	Milwaukee Bucks	MIL	NULL	2012-01-22 22:06:51	2012-01-22 23:45:14
NBA	2011-2012	2012-01-22	20120122TORLAC	http://www.nba.com/games/20120122/TORLAC/boxscore.html	http://www.nba.com/games/20120122/TORLAC/gameinfo.html	Los Angeles Clippers	LAC	Toronto Raptors	TOR	NULL	2012-01-22 22:06:53	2012-01-22 23:49:50
NBA	2011-2012	2012-01-23	20120123ATLMIL	http://www.nba.com/games/20120123/ATLMIL/boxscore.html	http://www.nba.com/games/20120123/ATLMIL/gameinfo.html	Milwaukee Bucks	MIL	Atlanta Hawks	ATL	NULL	2012-01-24 11:42:14	2012-01-24 11:46:49
NBA	2011-2012	2012-01-23	20120123DETOKC	http://www.nba.com/games/20120123/DETOKC/boxscore.html	http://www.nba.com/games/20120123/DETOKC/gameinfo.html	Oklahoma City Thunder	OKC	Detroit Pistons	DET	NULL	2012-01-24 11:42:16	2012-01-24 11:47:19
NBA	2011-2012	2012-01-23	20120123HOUMIN	http://www.nba.com/games/20120123/HOUMIN/boxscore.html	http://www.nba.com/games/20120123/HOUMIN/gameinfo.html	Minnesota Timberwolves	MIN	Houston Rockets	HOU	NULL	2012-01-24 11:42:16	2012-01-24 11:47:23
NBA	2011-2012	2012-01-23	20120123MEMGSW	http://www.nba.com/games/20120123/MEMGSW/boxscore.html	http://www.nba.com/games/20120123/MEMGSW/gameinfo.html	Golden State Warriors	GSW	Memphis Grizzlies	MEM	NULL	2012-01-24 11:42:17	2012-01-24 11:48:06
NBA	2011-2012	2012-01-23	20120123NJNCHI	http://www.nba.com/games/20120123/NJNCHI/boxscore.html	http://www.nba.com/games/20120123/NJNCHI/gameinfo.html	Chicago Bulls	CHI	New Jersey Nets	NJN	NULL	2012-01-26 23:35:22	NULL
NBA	2011-2012	2012-01-23	20120123ORLBOS	http://www.nba.com/games/20120123/ORLBOS/boxscore.html	http://www.nba.com/games/20120123/ORLBOS/gameinfo.html	Boston Celtics	BOS	Orlando Magic	ORL	NULL	2012-01-24 11:42:19	2012-01-24 11:52:04
NBA	2011-2012	2012-01-23	20120123PHXDAL	http://www.nba.com/games/20120123/PHXDAL/boxscore.html	http://www.nba.com/games/20120123/PHXDAL/gameinfo.html	Dallas Maverics	DAL	Phoenix Suns	PHX	NULL	NULL	NULL
NBA	2011-2012	2012-01-23	20120123SACPOR	http://www.nba.com/games/20120123/SACPOR/boxscore.html	http://www.nba.com/games/20120123/SACPOR/gameinfo.html	Portland Trailblazers	POR	Sacramento Kings	SAC	NULL	2012-01-24 11:42:21	2012-01-24 11:56:08
NBA	2011-2012	2012-01-23	20120123SASNOH	http://www.nba.com/games/20120123/SASNOH/boxscore.html	http://www.nba.com/games/20120123/SASNOH/gameinfo.html	New Orleans Hornets	NOH	San Antonio Spurs	SAS	NULL	2012-01-24 11:42:22	2012-01-24 11:57:00
NBA	2011-2012	2012-01-23	20120123WASPHI	http://www.nba.com/games/20120123/WASPHI/boxscore.html	http://www.nba.com/games/20120123/WASPHI/gameinfo.html	Philadelphia 76ers	PHI	Washington Wizards	WAS	NULL	2012-01-24 11:42:23	2012-01-24 11:57:04
NBA	2011-2012	2012-01-24	20120124CLEMIA	http://www.nba.com/games/20120124/CLEMIA/boxscore.html	http://www.nba.com/games/20120124/CLEMIA/gameinfo.html	Miami Heat	MIA	Cleveland Cavaliers	CLE	NULL	2012-01-25 00:26:45	2012-01-25 00:27:07
NBA	2011-2012	2012-01-24	20120124MEMPOR	http://www.nba.com/games/20120124/MEMPOR/boxscore.html	http://www.nba.com/games/20120124/MEMPOR/gameinfo.html	Portland Trailblazers	POR	Memphis Grizzlies	MEM	NULL	2012-01-25 00:26:47	2012-01-25 00:31:44
NBA	2011-2012	2012-01-24	20120124NYKCHA	http://www.nba.com/games/20120124/NYKCHA/boxscore.html	http://www.nba.com/games/20120124/NYKCHA/gameinfo.html	Charlotte Bobcats	CHA	New York Knicks	NYK	NULL	2012-01-25 00:26:48	2012-01-25 00:31:45
NBA	2011-2012	2012-01-24	20120124ORLIND	http://www.nba.com/games/20120124/ORLIND/boxscore.html	http://www.nba.com/games/20120124/ORLIND/gameinfo.html	Indianapolis Pacers	IND	Orlando Magic	ORL	NULL	2012-01-25 00:16:48	2012-01-25 00:21:02
NBA	2011-2012	2012-01-24	20120124TORPHX	http://www.nba.com/games/20120124/TORPHX/boxscore.html	http://www.nba.com/games/20120124/TORPHX/gameinfo.html	Phoenix Suns	PHX	Toronto Raptors	TOR	NULL	2012-01-25 00:16:49	2012-01-25 00:26:02
NBA	2011-2012	2012-01-25	20120125ATLSAS	http://www.nba.com/games/20120125/ATLSAS/boxscore.html	http://www.nba.com/games/20120125/ATLSAS/gameinfo.html	San Antonio Spurs	SAS	Atlanta Hawks	ATL	NULL	2012-01-25 22:44:24	2012-01-25 22:53:01
NBA	2011-2012	2012-01-25	20120125CHAWAS	http://www.nba.com/games/20120125/CHAWAS/boxscore.html	http://www.nba.com/games/20120125/CHAWAS/gameinfo.html	Washington Wizards	WAS	Charlotte Bobcats	CHA	NULL	2012-01-25 22:44:29	2012-01-25 22:53:49
NBA	2011-2012	2012-01-25	20120125DENSAC	http://www.nba.com/games/20120125/DENSAC/boxscore.html	http://www.nba.com/games/20120125/DENSAC/gameinfo.html	Sacramento Kings	SAC	Denver Nuggets	DEN	NULL	2012-01-26 23:21:13	2012-01-26 23:21:42
NBA	2011-2012	2012-01-25	20120125INDCHI	http://www.nba.com/games/20120125/INDCHI/boxscore.html	http://www.nba.com/games/20120125/INDCHI/gameinfo.html	Chicago Bulls	CHI	Indianapolis Pacers	IND	NULL	2012-01-25 22:45:04	2012-01-25 22:53:50
NBA	2011-2012	2012-01-25	20120125LACLAL	http://www.nba.com/games/20120125/LACLAL/boxscore.html	http://www.nba.com/games/20120125/LACLAL/gameinfo.html	Los Angeles Lakers	LAL	Los Angeles Clippers	LAC	NULL	2012-01-26 23:21:16	2012-01-26 23:21:44
NBA	2011-2012	2012-01-25	20120125MIADET	http://www.nba.com/games/20120125/MIADET/boxscore.html	http://www.nba.com/games/20120125/MIADET/gameinfo.html	Detroit Pistons	DET	Miami Heat	MIA	NULL	2012-01-25 22:45:16	2012-01-25 22:53:53
NBA	2011-2012	2012-01-25	20120125MILHOU	http://www.nba.com/games/20120125/MILHOU/boxscore.html	http://www.nba.com/games/20120125/MILHOU/gameinfo.html	Houston Rockets	HOU	Milwaukee Bucks	MIL	NULL	2012-01-25 22:45:26	2012-01-25 22:53:56
NBA	2011-2012	2012-01-25	20120125MINDAL	http://www.nba.com/games/20120125/MINDAL/boxscore.html	http://www.nba.com/games/20120125/MINDAL/gameinfo.html	Dallas Maverics	DAL	Minnesota Timberwolves	MIN	NULL	2012-01-25 23:00:57	2012-01-25 23:01:21
NBA	2011-2012	2012-01-25	20120125NJNPHI	http://www.nba.com/games/20120125/NJNPHI/boxscore.html	http://www.nba.com/games/20120125/NJNPHI/gameinfo.html	Philadelphia 76ers	PHI	New Jersey Nets	NJN	NULL	NULL	NULL
NBA	2011-2012	2012-01-25	20120125NOHOKC	http://www.nba.com/games/20120125/NOHOKC/boxscore.html	http://www.nba.com/games/20120125/NOHOKC/gameinfo.html	Oklahoma City Thunder	OKC	New Orleans Hornets	NOH	NULL	2012-01-25 22:45:44	2012-01-25 22:59:08
NBA	2011-2012	2012-01-25	20120125NYKCLE	http://www.nba.com/games/20120125/NYKCLE/boxscore.html	http://www.nba.com/games/20120125/NYKCLE/gameinfo.html	Cleveland Cavaliers	CLE	New York Knicks	NYK	NULL	2012-01-25 22:46:00	2012-01-25 22:55:31
NBA	2011-2012	2012-01-25	20120125PORGSW	http://www.nba.com/games/20120125/PORGSW/boxscore.html	http://www.nba.com/games/20120125/PORGSW/gameinfo.html	Golden State Warriors	GSW	Portland Trailblazers	POR	NULL	2012-01-26 23:21:23	2012-01-26 23:25:34
NBA	2011-2012	2012-01-25	20120125TORUTA	http://www.nba.com/games/20120125/TORUTA/boxscore.html	http://www.nba.com/games/20120125/TORUTA/gameinfo.html	Utah Jazz	UTA	Toronto Raptors	TOR	NULL	2012-01-26 23:21:30	2012-01-26 23:32:29
NBA	2011-2012	2012-01-26	20120126BOSORL	http://www.nba.com/games/20120126/BOSORL/boxscore.html	http://www.nba.com/games/20120126/BOSORL/gameinfo.html	Orlando Magic	ORL	Boston Celtics	BOS	NULL	2012-01-26 23:38:07	2012-01-26 23:42:00
NBA	2011-2012	2012-01-26	20120126MEMLAC	http://www.nba.com/games/20120126/MEMLAC/boxscore.html	http://www.nba.com/games/20120126/MEMLAC/gameinfo.html	Los Angeles Clippers	LAC	Memphis Grizzlies	MEM	NULL	2012-01-27 13:27:07	2012-01-27 13:27:26
NBA	2011-2012	2012-01-27	20120127ATLDET	http://www.nba.com/games/20120127/ATLDET/boxscore.html	http://www.nba.com/games/20120127/ATLDET/gameinfo.html	Detroit Pistons	DET	Atlanta Hawks	ATL	NULL	2012-01-28 09:52:43	2012-01-28 10:04:40
NBA	2011-2012	2012-01-27	20120127CHAPHI	http://www.nba.com/games/20120127/CHAPHI/boxscore.html	http://www.nba.com/games/20120127/CHAPHI/gameinfo.html	Philadelphia 76ers	PHI	Charlotte Bobcats	CHA	NULL	2012-01-28 09:52:45	2012-01-28 10:12:01
NBA	2011-2012	2012-01-27	20120127INDBOS	http://www.nba.com/games/20120127/INDBOS/boxscore.html	http://www.nba.com/games/20120127/INDBOS/gameinfo.html	Boston Celtics	BOS	Indianapolis Pacers	IND	NULL	2012-01-28 09:52:46	2012-01-28 10:12:06
NBA	2011-2012	2012-01-27	20120127MILCHI	http://www.nba.com/games/20120127/MILCHI/boxscore.html	http://www.nba.com/games/20120127/MILCHI/gameinfo.html	Chicago Bulls	CHI	Milwaukee Bucks	MIL	NULL	2012-01-28 09:52:48	2012-01-28 10:12:21
NBA	2011-2012	2012-01-27	20120127NJNCLE	http://www.nba.com/games/20120127/NJNCLE/boxscore.html	http://www.nba.com/games/20120127/NJNCLE/gameinfo.html	Cleveland Cavaliers	CLE	New Jersey Nets	NJN	NULL	NULL	NULL
NBA	2011-2012	2012-01-27	20120127NYKMIA	http://www.nba.com/games/20120127/NYKMIA/boxscore.html	http://www.nba.com/games/20120127/NYKMIA/gameinfo.html	Miami Heat	MIA	New York Knicks	NYK	NULL	2012-01-28 09:52:51	2012-01-28 10:13:19
NBA	2011-2012	2012-01-27	20120127OKCGSW	http://www.nba.com/games/20120127/OKCGSW/boxscore.html	http://www.nba.com/games/20120127/OKCGSW/gameinfo.html	Golden State Warriors	GSW	Oklahoma City Thunder	OKC	NULL	2012-01-28 09:52:53	2012-01-28 10:17:28
NBA	2011-2012	2012-01-27	20120127ORLNOH	http://www.nba.com/games/20120127/ORLNOH/boxscore.html	http://www.nba.com/games/20120127/ORLNOH/gameinfo.html	New Orleans Hornets	NOH	Orlando Magic	ORL	NULL	2012-01-28 09:52:55	2012-01-28 10:22:55
NBA	2011-2012	2012-01-27	20120127PHXPOR	http://www.nba.com/games/20120127/PHXPOR/boxscore.html	http://www.nba.com/games/20120127/PHXPOR/gameinfo.html	Portland Trailblazers	POR	Phoenix Suns	PHX	NULL	2012-01-28 09:52:57	2012-01-28 10:29:21
NBA	2011-2012	2012-01-27	20120127SASMIN	http://www.nba.com/games/20120127/SASMIN/boxscore.html	http://www.nba.com/games/20120127/SASMIN/gameinfo.html	Minnesota Timberwolves	MIN	San Antonio Spurs	SAS	NULL	2012-01-28 09:52:58	2012-01-28 10:30:10
NBA	2011-2012	2012-01-27	20120127TORDEN	http://www.nba.com/games/20120127/TORDEN/boxscore.html	http://www.nba.com/games/20120127/TORDEN/gameinfo.html	Denver Nuggets	DEN	Toronto Raptors	TOR	NULL	2012-01-28 09:53:01	2012-01-28 10:33:56
NBA	2011-2012	2012-01-27	20120127UTADAL	http://www.nba.com/games/20120127/UTADAL/boxscore.html	http://www.nba.com/games/20120127/UTADAL/gameinfo.html	Dallas Maverics	DAL	Utah Jazz	UTA	NULL	2012-01-28 09:53:02	2012-01-28 10:34:27
NBA	2011-2012	2012-01-27	20120127WASHOU	http://www.nba.com/games/20120127/WASHOU/boxscore.html	http://www.nba.com/games/20120127/WASHOU/gameinfo.html	Houston Rockets	HOU	Washington Wizards	WAS	NULL	2012-01-28 09:53:04	2012-01-28 10:34:28
NBA	2011-2012	2012-01-28	20120128DETPHI	http://www.nba.com/games/20120128/DETPHI/boxscore.html	http://www.nba.com/games/20120128/DETPHI/gameinfo.html	Philadelphia 76ers	PHI	Detroit Pistons	DET	NULL	2012-01-29 01:37:25	2012-01-29 01:37:58
NBA	2011-2012	2012-01-28	20120128LALMIL	http://www.nba.com/games/20120128/LALMIL/boxscore.html	http://www.nba.com/games/20120128/LALMIL/gameinfo.html	Milwaukee Bucks	MIL	Los Angeles Lakers	LAL	NULL	2012-01-29 01:37:27	2012-01-29 01:38:00
NBA	2011-2012	2012-01-28	20120128MEMPHX	http://www.nba.com/games/20120128/MEMPHX/boxscore.html	http://www.nba.com/games/20120128/MEMPHX/gameinfo.html	Phoenix Suns	PHX	Memphis Grizzlies	MEM	NULL	2012-01-29 01:37:29	2012-01-29 01:38:01
NBA	2011-2012	2012-01-28	20120128NYKHOU	http://www.nba.com/games/20120128/NYKHOU/boxscore.html	http://www.nba.com/games/20120128/NYKHOU/gameinfo.html	Houston Rockets	HOU	New York Knicks	NYK	NULL	2012-01-29 01:37:31	2012-01-29 01:38:02
NBA	2011-2012	2012-01-28	20120128SACUTA	http://www.nba.com/games/20120128/SACUTA/boxscore.html	http://www.nba.com/games/20120128/SACUTA/gameinfo.html	Utah Jazz	UTA	Sacramento Kings	SAC	NULL	2012-01-29 01:37:32	2012-01-29 01:38:04
NBA	2011-2012	2012-01-28	20120128WASCHA	http://www.nba.com/games/20120128/WASCHA/boxscore.html	http://www.nba.com/games/20120128/WASCHA/gameinfo.html	Charlotte Bobcats	CHA	Washington Wizards	WAS	NULL	2012-01-29 01:37:34	2012-01-29 01:38:05
NBA	2011-2012	2012-01-29	20120129ATLNOH	http://www.nba.com/games/20120129/ATLNOH/boxscore.html	http://www.nba.com/games/20120129/ATLNOH/gameinfo.html	New Orleans Hornets	NOH	Atlanta Hawks	ATL	NULL	NULL	NULL
NBA	2011-2012	2012-01-29	20120129CHIMIA	http://www.nba.com/games/20120129/CHIMIA/boxscore.html	http://www.nba.com/games/20120129/CHIMIA/gameinfo.html	Miami Heat	MIA	Chicago Bulls	CHI	NULL	2012-01-29 23:20:45	2012-01-29 23:22:56
NBA	2011-2012	2012-01-29	20120129CLEBOS	http://www.nba.com/games/20120129/CLEBOS/boxscore.html	http://www.nba.com/games/20120129/CLEBOS/gameinfo.html	Boston Celtics	BOS	Cleveland Cavaliers	CLE	NULL	2012-01-29 23:20:47	2012-01-29 23:25:50
NBA	2011-2012	2012-01-29	20120129INDORL	http://www.nba.com/games/20120129/INDORL/boxscore.html	http://www.nba.com/games/20120129/INDORL/gameinfo.html	Orlando Magic	ORL	Indianapolis Pacers	IND	NULL	2012-01-29 23:20:49	2012-01-29 23:29:32
NBA	2011-2012	2012-01-29	20120129LACDEN	http://www.nba.com/games/20120129/LACDEN/boxscore.html	http://www.nba.com/games/20120129/LACDEN/gameinfo.html	Denver Nuggets	DEN	Los Angeles Clippers	LAC	NULL	2012-01-29 23:20:51	2012-01-29 23:30:00
NBA	2011-2012	2012-01-29	20120129LALMIN	http://www.nba.com/games/20120129/LALMIN/boxscore.html	http://www.nba.com/games/20120129/LALMIN/gameinfo.html	Minnesota Timberwolves	MIN	Los Angeles Lakers	LAL	NULL	2012-01-29 23:20:53	2012-01-29 23:30:01
NBA	2011-2012	2012-01-29	20120129SASDAL	http://www.nba.com/games/20120129/SASDAL/boxscore.html	http://www.nba.com/games/20120129/SASDAL/gameinfo.html	Dallas Maverics	DAL	San Antonio Spurs	SAS	NULL	2012-01-29 23:20:54	2012-01-29 23:30:03
NBA	2011-2012	2012-01-29	20120129TORNJN	http://www.nba.com/games/20120129/TORNJN/boxscore.html	http://www.nba.com/games/20120129/TORNJN/gameinfo.html	New Jersey Nets	NJN	Toronto Raptors	TOR	NULL	NULL	NULL
NBA	2011-2012	2012-01-30	20120130CHIWAS	http://www.nba.com/games/20120130/CHIWAS/boxscore.html	http://www.nba.com/games/20120130/CHIWAS/gameinfo.html	Washington Wizards	WAS	Chicago Bulls	CHI	NULL	2012-01-31 00:07:20	2012-01-31 00:10:24
NBA	2011-2012	2012-01-30	20120130DALPHX	http://www.nba.com/games/20120130/DALPHX/boxscore.html	http://www.nba.com/games/20120130/DALPHX/gameinfo.html	Phoenix Suns	PHX	Dallas Maverics	DAL	NULL	2012-01-31 00:07:26	2012-01-31 00:10:26
NBA	2011-2012	2012-01-30	20120130DETMIL	http://www.nba.com/games/20120130/DETMIL/boxscore.html	http://www.nba.com/games/20120130/DETMIL/gameinfo.html	Milwaukee Bucks	MIL	Detroit Pistons	DET	NULL	2012-01-31 00:08:04	2012-01-31 00:10:27
NBA	2011-2012	2012-01-30	20120130MINHOU	http://www.nba.com/games/20120130/MINHOU/boxscore.html	http://www.nba.com/games/20120130/MINHOU/gameinfo.html	Houston Rockets	HOU	Minnesota Timberwolves	MIN	NULL	2012-01-31 00:08:21	2012-01-31 00:10:29
NBA	2011-2012	2012-01-30	20120130NOHMIA	http://www.nba.com/games/20120130/NOHMIA/boxscore.html	http://www.nba.com/games/20120130/NOHMIA/gameinfo.html	Miami Heat	MIA	New Orleans Hornets	NOH	NULL	2012-01-31 00:09:01	2012-01-31 00:14:49
NBA	2011-2012	2012-01-30	20120130OKCLAC	http://www.nba.com/games/20120130/OKCLAC/boxscore.html	http://www.nba.com/games/20120130/OKCLAC/gameinfo.html	Los Angeles Clippers	LAC	Oklahoma City Thunder	OKC	NULL	2012-02-03 16:18:50	2012-02-03 16:19:25
NBA	2011-2012	2012-01-30	20120130ORLPHI	http://www.nba.com/games/20120130/ORLPHI/boxscore.html	http://www.nba.com/games/20120130/ORLPHI/gameinfo.html	Philadelphia 76ers	PHI	Orlando Magic	ORL	NULL	2012-01-31 00:09:05	2012-01-31 00:17:27
NBA	2011-2012	2012-01-30	20120130PORUTA	http://www.nba.com/games/20120130/PORUTA/boxscore.html	http://www.nba.com/games/20120130/PORUTA/gameinfo.html	Utah Jazz	UTA	Portland Trailblazers	POR	NULL	2012-01-31 00:09:08	2012-01-31 00:18:39
NBA	2011-2012	2012-01-30	20120130SASMEM	http://www.nba.com/games/20120130/SASMEM/boxscore.html	http://www.nba.com/games/20120130/SASMEM/gameinfo.html	Memphis Grizzlies	MEM	San Antonio Spurs	SAS	NULL	2012-01-31 00:09:22	2012-01-31 00:19:37
